통계년월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
202011,서울특별시,종로구,지체,남자,1392
202011,서울특별시,종로구,청각,여자,395
202011,서울특별시,종로구,언어,남자,34
202011,서울특별시,종로구,언어,여자,12
202011,서울특별시,종로구,지적,남자,236
202011,서울특별시,종로구,지적,여자,158
202011,서울특별시,종로구,뇌병변,남자,368
202011,서울특별시,종로구,뇌병변,여자,214
202011,서울특별시,종로구,자폐성,남자,84
202011,서울특별시,종로구,자폐성,여자,17
202011,서울특별시,종로구,정신,남자,142
202011,서울특별시,종로구,정신,여자,115
202011,서울특별시,종로구,신장,남자,154
202011,서울특별시,종로구,지체,여자,1197
202011,서울특별시,종로구,신장,여자,100
202011,서울특별시,종로구,심장,남자,4
202011,서울특별시,종로구,심장,여자,5
202011,서울특별시,종로구,호흡기,남자,25
202011,서울특별시,종로구,시각,남자,455
202011,서울특별시,종로구,호흡기,여자,5
202011,서울특별시,종로구,간,남자,37
202011,서울특별시,종로구,간,여자,12
202011,서울특별시,종로구,안면,남자,3
202011,서울특별시,종로구,안면,여자,3
202011,서울특별시,종로구,장루.요루,남자,21
202011,서울특별시,종로구,장루.요루,여자,10
202011,서울특별시,종로구,뇌전증,남자,4
202011,서울특별시,종로구,뇌전증,여자,8
202011,서울특별시,종로구,시각,여자,271
202011,서울특별시,종로구,청각,남자,532
202011,서울특별시,중구,지체,남자,1393
202011,서울특별시,중구,청각,여자,367
202011,서울특별시,중구,언어,남자,23
202011,서울특별시,중구,언어,여자,10
202011,서울특별시,중구,지적,남자,175
202011,서울특별시,중구,지적,여자,122
202011,서울특별시,중구,뇌병변,남자,366
202011,서울특별시,중구,뇌병변,여자,198
202011,서울특별시,중구,자폐성,남자,58
202011,서울특별시,중구,자폐성,여자,17
202011,서울특별시,중구,정신,남자,123
202011,서울특별시,중구,정신,여자,97
202011,서울특별시,중구,신장,남자,126
202011,서울특별시,중구,신장,여자,98
202011,서울특별시,중구,지체,여자,1178
202011,서울특별시,중구,심장,남자,8
202011,서울특별시,중구,심장,여자,5
202011,서울특별시,중구,호흡기,남자,27
202011,서울특별시,중구,호흡기,여자,4
202011,서울특별시,중구,간,남자,30
202011,서울특별시,중구,시각,남자,440
202011,서울특별시,중구,간,여자,9
202011,서울특별시,중구,안면,남자,2
202011,서울특별시,중구,안면,여자,3
202011,서울특별시,중구,장루.요루,남자,26
202011,서울특별시,중구,장루.요루,여자,14
202011,서울특별시,중구,뇌전증,남자,13
202011,서울특별시,중구,뇌전증,여자,9
202011,서울특별시,중구,시각,여자,287
202011,서울특별시,중구,청각,남자,478
202011,서울특별시,용산구,청각,남자,639
202011,서울특별시,용산구,청각,여자,520
202011,서울특별시,용산구,언어,남자,51
202011,서울특별시,용산구,언어,여자,22
202011,서울특별시,용산구,지적,남자,335
202011,서울특별시,용산구,지체,남자,1886
202011,서울특별시,용산구,지적,여자,199
202011,서울특별시,용산구,뇌병변,남자,467
202011,서울특별시,용산구,뇌병변,여자,322
202011,서울특별시,용산구,지체,여자,1565
202011,서울특별시,용산구,자폐성,남자,100
202011,서울특별시,용산구,자폐성,여자,23
202011,서울특별시,용산구,정신,남자,154
202011,서울특별시,용산구,정신,여자,140
202011,서울특별시,용산구,신장,남자,214
202011,서울특별시,용산구,신장,여자,139
202011,서울특별시,용산구,심장,남자,15
202011,서울특별시,용산구,심장,여자,8
202011,서울특별시,용산구,호흡기,남자,38
202011,서울특별시,용산구,호흡기,여자,10
202011,서울특별시,용산구,간,남자,55
202011,서울특별시,용산구,간,여자,14
202011,서울특별시,용산구,안면,남자,5
202011,서울특별시,용산구,안면,여자,1
202011,서울특별시,용산구,장루.요루,남자,38
202011,서울특별시,용산구,장루.요루,여자,26
202011,서울특별시,용산구,시각,남자,591
202011,서울특별시,용산구,뇌전증,남자,12
202011,서울특별시,용산구,뇌전증,여자,9
202011,서울특별시,용산구,시각,여자,370
202011,서울특별시,성동구,청각,여자,754
202011,서울특별시,성동구,언어,남자,76
202011,서울특별시,성동구,언어,여자,29
202011,서울특별시,성동구,지적,남자,436
202011,서울특별시,성동구,지적,여자,266
202011,서울특별시,성동구,지체,남자,2904
202011,서울특별시,성동구,뇌병변,남자,729
202011,서울특별시,성동구,뇌병변,여자,457
202011,서울특별시,성동구,자폐성,남자,150
202011,서울특별시,성동구,자폐성,여자,27
202011,서울특별시,성동구,정신,남자,226
202011,서울특별시,성동구,정신,여자,198
202011,서울특별시,성동구,신장,남자,277
202011,서울특별시,성동구,신장,여자,193
202011,서울특별시,성동구,지체,여자,2324
202011,서울특별시,성동구,심장,남자,23
202011,서울특별시,성동구,심장,여자,12
202011,서울특별시,성동구,호흡기,남자,68
202011,서울특별시,성동구,호흡기,여자,22
202011,서울특별시,성동구,간,남자,53
202011,서울특별시,성동구,시각,남자,676
202011,서울특별시,성동구,간,여자,26
202011,서울특별시,성동구,안면,남자,8
202011,서울특별시,성동구,안면,여자,5
202011,서울특별시,성동구,장루.요루,남자,50
202011,서울특별시,성동구,장루.요루,여자,37
202011,서울특별시,성동구,뇌전증,남자,24
202011,서울특별시,성동구,뇌전증,여자,17
202011,서울특별시,성동구,시각,여자,495
202011,서울특별시,성동구,청각,남자,867
202011,서울특별시,광진구,청각,여자,735
202011,서울특별시,광진구,언어,남자,68
202011,서울특별시,광진구,언어,여자,23
202011,서울특별시,광진구,지적,남자,483
202011,서울특별시,광진구,지적,여자,333
202011,서울특별시,광진구,뇌병변,남자,707
202011,서울특별시,광진구,뇌병변,여자,515
202011,서울특별시,광진구,자폐성,남자,144
202011,서울특별시,광진구,자폐성,여자,27
202011,서울특별시,광진구,정신,남자,262
202011,서울특별시,광진구,정신,여자,246
202011,서울특별시,광진구,신장,남자,345
202011,서울특별시,광진구,신장,여자,251
202011,서울특별시,광진구,지체,여자,2442
202011,서울특별시,광진구,심장,남자,27
202011,서울특별시,광진구,심장,여자,10
202011,서울특별시,광진구,지체,남자,3169
202011,서울특별시,광진구,호흡기,남자,50
202011,서울특별시,광진구,호흡기,여자,14
202011,서울특별시,광진구,간,남자,50
202011,서울특별시,광진구,간,여자,17
202011,서울특별시,광진구,시각,남자,814
202011,서울특별시,광진구,안면,남자,4
202011,서울특별시,광진구,안면,여자,4
202011,서울특별시,광진구,장루.요루,남자,83
202011,서울특별시,광진구,장루.요루,여자,27
202011,서울특별시,광진구,뇌전증,남자,26
202011,서울특별시,광진구,뇌전증,여자,17
202011,서울특별시,광진구,시각,여자,511
202011,서울특별시,광진구,청각,남자,968
202011,서울특별시,동대문구,청각,여자,1048
202011,서울특별시,동대문구,언어,남자,103
202011,서울특별시,동대문구,언어,여자,35
