통계년월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
202009,서울특별시,종로구,지체,남자,1401
202009,서울특별시,종로구,청각,여자,395
202009,서울특별시,종로구,언어,남자,34
202009,서울특별시,종로구,언어,여자,12
202009,서울특별시,종로구,지적,남자,232
202009,서울특별시,종로구,지적,여자,158
202009,서울특별시,종로구,뇌병변,남자,363
202009,서울특별시,종로구,뇌병변,여자,216
202009,서울특별시,종로구,자폐성,남자,87
202009,서울특별시,종로구,자폐성,여자,17
202009,서울특별시,종로구,정신,남자,145
202009,서울특별시,종로구,정신,여자,118
202009,서울특별시,종로구,신장,남자,152
202009,서울특별시,종로구,지체,여자,1202
202009,서울특별시,종로구,신장,여자,100
202009,서울특별시,종로구,심장,남자,4
202009,서울특별시,종로구,심장,여자,5
202009,서울특별시,종로구,호흡기,남자,22
202009,서울특별시,종로구,시각,남자,451
202009,서울특별시,종로구,호흡기,여자,5
202009,서울특별시,종로구,간,남자,38
202009,서울특별시,종로구,간,여자,11
202009,서울특별시,종로구,안면,남자,3
202009,서울특별시,종로구,안면,여자,3
202009,서울특별시,종로구,장루.요루,남자,20
202009,서울특별시,종로구,장루.요루,여자,10
202009,서울특별시,종로구,뇌전증,남자,5
202009,서울특별시,종로구,뇌전증,여자,9
202009,서울특별시,종로구,시각,여자,274
202009,서울특별시,종로구,청각,남자,534
202009,서울특별시,중구,지체,남자,1393
202009,서울특별시,중구,청각,여자,363
202009,서울특별시,중구,언어,남자,23
202009,서울특별시,중구,언어,여자,10
202009,서울특별시,중구,지적,남자,176
202009,서울특별시,중구,지적,여자,126
202009,서울특별시,중구,뇌병변,남자,370
202009,서울특별시,중구,뇌병변,여자,200
202009,서울특별시,중구,자폐성,남자,55
202009,서울특별시,중구,자폐성,여자,17
202009,서울특별시,중구,정신,남자,122
202009,서울특별시,중구,정신,여자,96
202009,서울특별시,중구,신장,남자,128
202009,서울특별시,중구,신장,여자,100
202009,서울특별시,중구,지체,여자,1179
202009,서울특별시,중구,심장,남자,8
202009,서울특별시,중구,심장,여자,5
202009,서울특별시,중구,호흡기,남자,29
202009,서울특별시,중구,호흡기,여자,5
202009,서울특별시,중구,간,남자,30
202009,서울특별시,중구,시각,남자,441
202009,서울특별시,중구,간,여자,8
202009,서울특별시,중구,안면,남자,2
202009,서울특별시,중구,안면,여자,3
202009,서울특별시,중구,장루.요루,남자,26
202009,서울특별시,중구,장루.요루,여자,13
202009,서울특별시,중구,뇌전증,남자,12
202009,서울특별시,중구,뇌전증,여자,11
202009,서울특별시,중구,시각,여자,288
202009,서울특별시,중구,청각,남자,465
202009,서울특별시,용산구,청각,남자,641
202009,서울특별시,용산구,청각,여자,532
202009,서울특별시,용산구,언어,남자,49
202009,서울특별시,용산구,언어,여자,22
202009,서울특별시,용산구,지적,남자,339
202009,서울특별시,용산구,지체,남자,1885
202009,서울특별시,용산구,지적,여자,197
202009,서울특별시,용산구,뇌병변,남자,469
202009,서울특별시,용산구,뇌병변,여자,328
202009,서울특별시,용산구,지체,여자,1580
202009,서울특별시,용산구,자폐성,남자,97
202009,서울특별시,용산구,자폐성,여자,23
202009,서울특별시,용산구,정신,남자,149
202009,서울특별시,용산구,정신,여자,141
202009,서울특별시,용산구,신장,남자,214
202009,서울특별시,용산구,신장,여자,136
202009,서울특별시,용산구,심장,남자,15
202009,서울특별시,용산구,심장,여자,7
202009,서울특별시,용산구,호흡기,남자,36
202009,서울특별시,용산구,호흡기,여자,10
202009,서울특별시,용산구,간,남자,54
202009,서울특별시,용산구,간,여자,14
202009,서울특별시,용산구,안면,남자,5
202009,서울특별시,용산구,안면,여자,1
202009,서울특별시,용산구,장루.요루,남자,42
202009,서울특별시,용산구,장루.요루,여자,26
202009,서울특별시,용산구,시각,남자,596
202009,서울특별시,용산구,뇌전증,남자,14
202009,서울특별시,용산구,뇌전증,여자,8
202009,서울특별시,용산구,시각,여자,373
202009,서울특별시,성동구,청각,여자,757
202009,서울특별시,성동구,언어,남자,76
202009,서울특별시,성동구,언어,여자,31
202009,서울특별시,성동구,지적,남자,434
202009,서울특별시,성동구,지적,여자,266
202009,서울특별시,성동구,지체,남자,2948
202009,서울특별시,성동구,뇌병변,남자,724
202009,서울특별시,성동구,뇌병변,여자,458
202009,서울특별시,성동구,자폐성,남자,156
202009,서울특별시,성동구,자폐성,여자,24
202009,서울특별시,성동구,정신,남자,228
202009,서울특별시,성동구,정신,여자,195
202009,서울특별시,성동구,신장,남자,280
202009,서울특별시,성동구,신장,여자,190
202009,서울특별시,성동구,지체,여자,2351
202009,서울특별시,성동구,심장,남자,23
202009,서울특별시,성동구,심장,여자,12
202009,서울특별시,성동구,호흡기,남자,71
202009,서울특별시,성동구,호흡기,여자,22
202009,서울특별시,성동구,간,남자,55
202009,서울특별시,성동구,시각,남자,678
202009,서울특별시,성동구,간,여자,25
202009,서울특별시,성동구,안면,남자,8
202009,서울특별시,성동구,안면,여자,5
202009,서울특별시,성동구,장루.요루,남자,52
202009,서울특별시,성동구,장루.요루,여자,34
202009,서울특별시,성동구,뇌전증,남자,24
202009,서울특별시,성동구,뇌전증,여자,15
202009,서울특별시,성동구,시각,여자,505
202009,서울특별시,성동구,청각,남자,868
202009,서울특별시,광진구,청각,여자,733
202009,서울특별시,광진구,언어,남자,69
202009,서울특별시,광진구,언어,여자,24
202009,서울특별시,광진구,지적,남자,487
202009,서울특별시,광진구,지적,여자,332
202009,서울특별시,광진구,뇌병변,남자,712
202009,서울특별시,광진구,뇌병변,여자,514
202009,서울특별시,광진구,자폐성,남자,144
202009,서울특별시,광진구,자폐성,여자,28
202009,서울특별시,광진구,정신,남자,268
202009,서울특별시,광진구,정신,여자,245
202009,서울특별시,광진구,신장,남자,346
202009,서울특별시,광진구,신장,여자,244
202009,서울특별시,광진구,지체,여자,2450
202009,서울특별시,광진구,심장,남자,27
202009,서울특별시,광진구,심장,여자,10
202009,서울특별시,광진구,지체,남자,3188
202009,서울특별시,광진구,호흡기,남자,50
202009,서울특별시,광진구,호흡기,여자,14
202009,서울특별시,광진구,간,남자,52
202009,서울특별시,광진구,간,여자,18
202009,서울특별시,광진구,시각,남자,821
202009,서울특별시,광진구,안면,남자,4
202009,서울특별시,광진구,안면,여자,4
202009,서울특별시,광진구,장루.요루,남자,83
202009,서울특별시,광진구,장루.요루,여자,25
202009,서울특별시,광진구,뇌전증,남자,29
202009,서울특별시,광진구,뇌전증,여자,18
202009,서울특별시,광진구,시각,여자,509
202009,서울특별시,광진구,청각,남자,973
202009,서울특별시,동대문구,청각,여자,1036
202009,서울특별시,동대문구,언어,남자,103
202009,서울특별시,동대문구,언어,여자,32
202009,서울특별시,동대문구,지적,남자,569
202009,서울특별시,동대문구,지적,여자,331
202009,서울특별시,동대문구,뇌병변,남자,996
202009,서울특별시,동대문구,뇌병변,여자,654
202009,서울특별시,동대문구,자폐성,남자,130
202009,서울특별시,동대문구,자폐성,여자,25
202009,서울특별시,동대문구,정신,남자,322
202009,서울특별시,동대문구,정신,여자,301
202009,서울특별시,동대문구,신장,남자,394
202009,서울특별시,동대문구,신장,여자,256
202009,서울특별시,동대문구,심장,남자,26
202009,서울특별시,동대문구,지체,여자,3255
202009,서울특별시,동대문구,심장,여자,11
202009,서울특별시,동대문구,호흡기,남자,70
202009,서울특별시,동대문구,호흡기,여자,16
202009,서울특별시,동대문구,간,남자,57
202009,서울특별시,동대문구,간,여자,40
202009,서울특별시,동대문구,안면,남자,9
202009,서울특별시,동대문구,시각,남자,983
202009,서울특별시,동대문구,안면,여자,10
202009,서울특별시,동대문구,장루.요루,남자,69
202009,서울특별시,동대문구,장루.요루,여자,39
202009,서울특별시,동대문구,지체,남자,4074
202009,서울특별시,동대문구,뇌전증,남자,27
202009,서울특별시,동대문구,뇌전증,여자,21
202009,서울특별시,동대문구,시각,여자,559
202009,서울특별시,동대문구,청각,남자,1320
202009,서울특별시,중랑구,청각,남자,1432
202009,서울특별시,중랑구,청각,여자,1095
202009,서울특별시,중랑구,언어,남자,128
202009,서울특별시,중랑구,언어,여자,48
202009,서울특별시,중랑구,지적,남자,820
202009,서울특별시,중랑구,지적,여자,489
202009,서울특별시,중랑구,뇌병변,남자,1254
202009,서울특별시,중랑구,뇌병변,여자,860
202009,서울특별시,중랑구,자폐성,남자,195
202009,서울특별시,중랑구,지체,남자,5488
202009,서울특별시,중랑구,자폐성,여자,39
202009,서울특별시,중랑구,정신,남자,441
202009,서울특별시,중랑구,정신,여자,418
202009,서울특별시,중랑구,지체,여자,4213
202009,서울특별시,중랑구,신장,남자,522
202009,서울특별시,중랑구,신장,여자,384
202009,서울특별시,중랑구,심장,남자,36
202009,서울특별시,중랑구,심장,여자,19
202009,서울특별시,중랑구,호흡기,남자,98
202009,서울특별시,중랑구,호흡기,여자,33
202009,서울특별시,중랑구,간,남자,58
202009,서울특별시,중랑구,시각,남자,1223
202009,서울특별시,중랑구,간,여자,42
202009,서울특별시,중랑구,안면,남자,6
202009,서울특별시,중랑구,안면,여자,10
202009,서울특별시,중랑구,장루.요루,남자,110
202009,서울특별시,중랑구,장루.요루,여자,62
202009,서울특별시,중랑구,뇌전증,남자,31
202009,서울특별시,중랑구,뇌전증,여자,42
202009,서울특별시,중랑구,시각,여자,829
202009,서울특별시,성북구,청각,여자,1123
202009,서울특별시,성북구,언어,남자,114
202009,서울특별시,성북구,언어,여자,40
202009,서울특별시,성북구,지적,남자,668
202009,서울특별시,성북구,지적,여자,420
202009,서울특별시,성북구,뇌병변,남자,1070
202009,서울특별시,성북구,뇌병변,여자,756
202009,서울특별시,성북구,자폐성,남자,190
202009,서울특별시,성북구,자폐성,여자,33
202009,서울특별시,성북구,정신,남자,336
202009,서울특별시,성북구,정신,여자,315
202009,서울특별시,성북구,신장,남자,444
202009,서울특별시,성북구,신장,여자,334
202009,서울특별시,성북구,지체,여자,3565
202009,서울특별시,성북구,심장,남자,26
202009,서울특별시,성북구,심장,여자,9
202009,서울특별시,성북구,호흡기,남자,64
202009,서울특별시,성북구,호흡기,여자,25
202009,서울특별시,성북구,지체,남자,4357
202009,서울특별시,성북구,간,남자,93
202009,서울특별시,성북구,간,여자,47
202009,서울특별시,성북구,시각,남자,1157
202009,서울특별시,성북구,안면,남자,9
202009,서울특별시,성북구,안면,여자,8
202009,서울특별시,성북구,장루.요루,남자,70
202009,서울특별시,성북구,장루.요루,여자,48
202009,서울특별시,성북구,뇌전증,남자,27
202009,서울특별시,성북구,뇌전증,여자,27
202009,서울특별시,성북구,시각,여자,790
202009,서울특별시,성북구,청각,남자,1411
202009,서울특별시,강북구,청각,여자,1173
202009,서울특별시,강북구,언어,남자,102
202009,서울특별시,강북구,언어,여자,44
202009,서울특별시,강북구,지적,남자,713
202009,서울특별시,강북구,지적,여자,507
202009,서울특별시,강북구,뇌병변,남자,1060
202009,서울특별시,강북구,뇌병변,여자,699
202009,서울특별시,강북구,자폐성,남자,142
202009,서울특별시,강북구,자폐성,여자,20
202009,서울특별시,강북구,정신,남자,371
202009,서울특별시,강북구,정신,여자,358
202009,서울특별시,강북구,신장,남자,418
202009,서울특별시,강북구,신장,여자,301
202009,서울특별시,강북구,심장,남자,21
202009,서울특별시,강북구,심장,여자,14
202009,서울특별시,강북구,지체,여자,3432
202009,서울특별시,강북구,호흡기,남자,75
202009,서울특별시,강북구,시각,남자,1089
202009,서울특별시,강북구,호흡기,여자,23
202009,서울특별시,강북구,간,남자,57
202009,서울특별시,강북구,간,여자,31
202009,서울특별시,강북구,안면,남자,4
202009,서울특별시,강북구,안면,여자,4
202009,서울특별시,강북구,장루.요루,남자,87
202009,서울특별시,강북구,장루.요루,여자,41
202009,서울특별시,강북구,뇌전증,남자,32
202009,서울특별시,강북구,뇌전증,여자,19
202009,서울특별시,강북구,시각,여자,875
202009,서울특별시,강북구,지체,남자,4297
202009,서울특별시,강북구,청각,남자,1479
202009,서울특별시,도봉구,지체,남자,3837
202009,서울특별시,도봉구,청각,여자,997
202009,서울특별시,도봉구,언어,남자,76
