통계년월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
201911,서울특별시,종로구,지체,남자,1431
201911,서울특별시,종로구,청각,여자,393
201911,서울특별시,종로구,언어,남자,33
201911,서울특별시,종로구,언어,여자,10
201911,서울특별시,종로구,지적,남자,236
201911,서울특별시,종로구,지적,여자,162
201911,서울특별시,종로구,뇌병변,남자,360
201911,서울특별시,종로구,뇌병변,여자,203
201911,서울특별시,종로구,자폐성,남자,93
201911,서울특별시,종로구,자폐성,여자,18
201911,서울특별시,종로구,정신,남자,152
201911,서울특별시,종로구,정신,여자,115
201911,서울특별시,종로구,신장,남자,151
201911,서울특별시,종로구,지체,여자,1228
201911,서울특별시,종로구,신장,여자,94
201911,서울특별시,종로구,심장,남자,6
201911,서울특별시,종로구,심장,여자,5
201911,서울특별시,종로구,호흡기,남자,19
201911,서울특별시,종로구,시각,남자,448
201911,서울특별시,종로구,호흡기,여자,4
201911,서울특별시,종로구,간,남자,35
201911,서울특별시,종로구,간,여자,11
201911,서울특별시,종로구,안면,남자,3
201911,서울특별시,종로구,안면,여자,3
201911,서울특별시,종로구,장루.요루,남자,22
201911,서울특별시,종로구,장루.요루,여자,14
201911,서울특별시,종로구,뇌전증,남자,11
201911,서울특별시,종로구,뇌전증,여자,10
201911,서울특별시,종로구,시각,여자,275
201911,서울특별시,종로구,청각,남자,512
201911,서울특별시,중구,지체,남자,1417
201911,서울특별시,중구,청각,여자,353
201911,서울특별시,중구,언어,남자,22
201911,서울특별시,중구,언어,여자,11
201911,서울특별시,중구,지적,남자,182
201911,서울특별시,중구,지적,여자,127
201911,서울특별시,중구,뇌병변,남자,367
201911,서울특별시,중구,뇌병변,여자,203
201911,서울특별시,중구,자폐성,남자,54
201911,서울특별시,중구,자폐성,여자,15
201911,서울특별시,중구,정신,남자,126
201911,서울특별시,중구,정신,여자,96
201911,서울특별시,중구,신장,남자,131
201911,서울특별시,중구,신장,여자,100
201911,서울특별시,중구,지체,여자,1204
201911,서울특별시,중구,심장,남자,8
201911,서울특별시,중구,심장,여자,5
201911,서울특별시,중구,호흡기,남자,24
201911,서울특별시,중구,호흡기,여자,4
201911,서울특별시,중구,간,남자,26
201911,서울특별시,중구,시각,남자,448
201911,서울특별시,중구,간,여자,8
201911,서울특별시,중구,안면,남자,2
201911,서울특별시,중구,안면,여자,3
201911,서울특별시,중구,장루.요루,남자,26
201911,서울특별시,중구,장루.요루,여자,10
201911,서울특별시,중구,뇌전증,남자,14
201911,서울특별시,중구,뇌전증,여자,9
201911,서울특별시,중구,시각,여자,286
201911,서울특별시,중구,청각,남자,447
201911,서울특별시,용산구,청각,남자,626
201911,서울특별시,용산구,청각,여자,515
201911,서울특별시,용산구,언어,남자,44
201911,서울특별시,용산구,언어,여자,22
201911,서울특별시,용산구,지적,남자,342
201911,서울특별시,용산구,지체,남자,1919
201911,서울특별시,용산구,지적,여자,191
201911,서울특별시,용산구,뇌병변,남자,479
201911,서울특별시,용산구,뇌병변,여자,328
201911,서울특별시,용산구,지체,여자,1609
201911,서울특별시,용산구,자폐성,남자,83
201911,서울특별시,용산구,자폐성,여자,20
201911,서울특별시,용산구,정신,남자,154
201911,서울특별시,용산구,정신,여자,145
201911,서울특별시,용산구,신장,남자,209
201911,서울특별시,용산구,신장,여자,131
201911,서울특별시,용산구,심장,남자,14
201911,서울특별시,용산구,심장,여자,8
201911,서울특별시,용산구,호흡기,남자,36
201911,서울특별시,용산구,호흡기,여자,9
201911,서울특별시,용산구,간,남자,49
201911,서울특별시,용산구,간,여자,16
201911,서울특별시,용산구,안면,남자,5
201911,서울특별시,용산구,안면,여자,1
201911,서울특별시,용산구,장루.요루,남자,41
201911,서울특별시,용산구,장루.요루,여자,27
201911,서울특별시,용산구,시각,남자,607
201911,서울특별시,용산구,뇌전증,남자,11
201911,서울특별시,용산구,뇌전증,여자,9
201911,서울특별시,용산구,시각,여자,378
201911,서울특별시,성동구,청각,여자,723
201911,서울특별시,성동구,언어,남자,79
201911,서울특별시,성동구,언어,여자,27
201911,서울특별시,성동구,지적,남자,442
201911,서울특별시,성동구,지적,여자,263
201911,서울특별시,성동구,지체,남자,3077
201911,서울특별시,성동구,뇌병변,남자,754
201911,서울특별시,성동구,뇌병변,여자,467
201911,서울특별시,성동구,자폐성,남자,145
201911,서울특별시,성동구,자폐성,여자,26
201911,서울특별시,성동구,정신,남자,246
201911,서울특별시,성동구,정신,여자,197
201911,서울특별시,성동구,신장,남자,268
201911,서울특별시,성동구,신장,여자,191
201911,서울특별시,성동구,지체,여자,2398
201911,서울특별시,성동구,심장,남자,27
201911,서울특별시,성동구,심장,여자,11
201911,서울특별시,성동구,호흡기,남자,73
201911,서울특별시,성동구,호흡기,여자,21
201911,서울특별시,성동구,간,남자,55
201911,서울특별시,성동구,시각,남자,688
