통계년월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
201909,서울특별시,종로구,지체,남자,1432
201909,서울특별시,종로구,청각,여자,385
201909,서울특별시,종로구,언어,남자,31
201909,서울특별시,종로구,언어,여자,11
201909,서울특별시,종로구,지적,남자,233
201909,서울특별시,종로구,지적,여자,163
201909,서울특별시,종로구,뇌병변,남자,363
201909,서울특별시,종로구,뇌병변,여자,205
201909,서울특별시,종로구,자폐성,남자,93
201909,서울특별시,종로구,자폐성,여자,19
201909,서울특별시,종로구,정신,남자,150
201909,서울특별시,종로구,정신,여자,111
201909,서울특별시,종로구,신장,남자,152
201909,서울특별시,종로구,지체,여자,1235
201909,서울특별시,종로구,신장,여자,94
201909,서울특별시,종로구,심장,남자,7
201909,서울특별시,종로구,심장,여자,5
201909,서울특별시,종로구,호흡기,남자,19
201909,서울특별시,종로구,시각,남자,450
201909,서울특별시,종로구,호흡기,여자,4
201909,서울특별시,종로구,간,남자,36
201909,서울특별시,종로구,간,여자,11
201909,서울특별시,종로구,안면,남자,3
201909,서울특별시,종로구,안면,여자,3
201909,서울특별시,종로구,장루.요루,남자,24
201909,서울특별시,종로구,장루.요루,여자,13
201909,서울특별시,종로구,뇌전증,남자,11
201909,서울특별시,종로구,뇌전증,여자,10
201909,서울특별시,종로구,시각,여자,274
201909,서울특별시,종로구,청각,남자,508
201909,서울특별시,중구,지체,남자,1429
201909,서울특별시,중구,청각,여자,350
201909,서울특별시,중구,언어,남자,22
201909,서울특별시,중구,언어,여자,11
201909,서울특별시,중구,지적,남자,177
201909,서울특별시,중구,지적,여자,127
201909,서울특별시,중구,뇌병변,남자,364
201909,서울특별시,중구,뇌병변,여자,199
201909,서울특별시,중구,자폐성,남자,50
201909,서울특별시,중구,자폐성,여자,14
201909,서울특별시,중구,정신,남자,127
201909,서울특별시,중구,정신,여자,94
201909,서울특별시,중구,신장,남자,128
201909,서울특별시,중구,신장,여자,101
201909,서울특별시,중구,지체,여자,1206
201909,서울특별시,중구,심장,남자,8
201909,서울특별시,중구,심장,여자,4
201909,서울특별시,중구,호흡기,남자,22
201909,서울특별시,중구,호흡기,여자,4
201909,서울특별시,중구,간,남자,25
201909,서울특별시,중구,시각,남자,447
201909,서울특별시,중구,간,여자,8
201909,서울특별시,중구,안면,남자,2
201909,서울특별시,중구,안면,여자,3
201909,서울특별시,중구,장루.요루,남자,26
201909,서울특별시,중구,장루.요루,여자,12
201909,서울특별시,중구,뇌전증,남자,14
201909,서울특별시,중구,뇌전증,여자,9
201909,서울특별시,중구,시각,여자,279
201909,서울특별시,중구,청각,남자,442
201909,서울특별시,용산구,청각,남자,616
201909,서울특별시,용산구,청각,여자,510
201909,서울특별시,용산구,언어,남자,43
201909,서울특별시,용산구,언어,여자,21
201909,서울특별시,용산구,지적,남자,341
201909,서울특별시,용산구,지체,남자,1933
201909,서울특별시,용산구,지적,여자,194
201909,서울특별시,용산구,뇌병변,남자,488
201909,서울특별시,용산구,뇌병변,여자,331
201909,서울특별시,용산구,지체,여자,1625
201909,서울특별시,용산구,자폐성,남자,86
201909,서울특별시,용산구,자폐성,여자,20
201909,서울특별시,용산구,정신,남자,156
201909,서울특별시,용산구,정신,여자,143
201909,서울특별시,용산구,신장,남자,201
201909,서울특별시,용산구,신장,여자,131
201909,서울특별시,용산구,심장,남자,14
201909,서울특별시,용산구,심장,여자,8
201909,서울특별시,용산구,호흡기,남자,36
201909,서울특별시,용산구,호흡기,여자,9
201909,서울특별시,용산구,간,남자,48
