통계년월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
201912,서울특별시,종로구,지체,남자,1431
201912,서울특별시,종로구,청각,여자,394
201912,서울특별시,종로구,언어,남자,32
201912,서울특별시,종로구,언어,여자,10
201912,서울특별시,종로구,지적,남자,236
201912,서울특별시,종로구,지적,여자,160
201912,서울특별시,종로구,뇌병변,남자,363
201912,서울특별시,종로구,뇌병변,여자,211
201912,서울특별시,종로구,자폐성,남자,92
201912,서울특별시,종로구,자폐성,여자,19
201912,서울특별시,종로구,정신,남자,153
201912,서울특별시,종로구,정신,여자,118
201912,서울특별시,종로구,신장,남자,157
201912,서울특별시,종로구,지체,여자,1230
201912,서울특별시,종로구,신장,여자,94
201912,서울특별시,종로구,심장,남자,6
201912,서울특별시,종로구,심장,여자,5
201912,서울특별시,종로구,호흡기,남자,19
201912,서울특별시,종로구,시각,남자,445
201912,서울특별시,종로구,호흡기,여자,4
201912,서울특별시,종로구,간,남자,35
201912,서울특별시,종로구,간,여자,11
201912,서울특별시,종로구,안면,남자,3
201912,서울특별시,종로구,안면,여자,3
201912,서울특별시,종로구,장루.요루,남자,21
201912,서울특별시,종로구,장루.요루,여자,13
201912,서울특별시,종로구,뇌전증,남자,11
201912,서울특별시,종로구,뇌전증,여자,9
201912,서울특별시,종로구,시각,여자,272
201912,서울특별시,종로구,청각,남자,511
201912,서울특별시,중구,지체,남자,1414
201912,서울특별시,중구,청각,여자,359
201912,서울특별시,중구,언어,남자,22
201912,서울특별시,중구,언어,여자,11
201912,서울특별시,중구,지적,남자,179
201912,서울특별시,중구,지적,여자,125
201912,서울특별시,중구,뇌병변,남자,364
201912,서울특별시,중구,뇌병변,여자,204
201912,서울특별시,중구,자폐성,남자,53
201912,서울특별시,중구,자폐성,여자,14
201912,서울특별시,중구,정신,남자,127
201912,서울특별시,중구,정신,여자,93
201912,서울특별시,중구,신장,남자,128
201912,서울특별시,중구,신장,여자,98
201912,서울특별시,중구,지체,여자,1199
201912,서울특별시,중구,심장,남자,8
201912,서울특별시,중구,심장,여자,5
201912,서울특별시,중구,호흡기,남자,24
201912,서울특별시,중구,호흡기,여자,3
201912,서울특별시,중구,간,남자,26
201912,서울특별시,중구,시각,남자,446
201912,서울특별시,중구,간,여자,8
201912,서울특별시,중구,안면,남자,2
201912,서울특별시,중구,안면,여자,3
201912,서울특별시,중구,장루.요루,남자,26
201912,서울특별시,중구,장루.요루,여자,10
201912,서울특별시,중구,뇌전증,남자,13
201912,서울특별시,중구,뇌전증,여자,9
201912,서울특별시,중구,시각,여자,289
201912,서울특별시,중구,청각,남자,450
201912,서울특별시,용산구,청각,남자,628
201912,서울특별시,용산구,청각,여자,516
201912,서울특별시,용산구,언어,남자,45
201912,서울특별시,용산구,언어,여자,21
201912,서울특별시,용산구,지적,남자,340
201912,서울특별시,용산구,지체,남자,1923
201912,서울특별시,용산구,지적,여자,190
201912,서울특별시,용산구,뇌병변,남자,476
201912,서울특별시,용산구,뇌병변,여자,328
201912,서울특별시,용산구,지체,여자,1595
201912,서울특별시,용산구,자폐성,남자,84
201912,서울특별시,용산구,자폐성,여자,22
201912,서울특별시,용산구,정신,남자,155
201912,서울특별시,용산구,정신,여자,143
201912,서울특별시,용산구,신장,남자,211
