통계년월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
202003,서울특별시,종로구,지체,남자,1420
202003,서울특별시,종로구,청각,여자,395
202003,서울특별시,종로구,언어,남자,32
202003,서울특별시,종로구,언어,여자,10
202003,서울특별시,종로구,지적,남자,234
202003,서울특별시,종로구,지적,여자,159
202003,서울특별시,종로구,뇌병변,남자,362
202003,서울특별시,종로구,뇌병변,여자,207
202003,서울특별시,종로구,자폐성,남자,93
202003,서울특별시,종로구,자폐성,여자,18
202003,서울특별시,종로구,정신,남자,150
202003,서울특별시,종로구,정신,여자,118
202003,서울특별시,종로구,신장,남자,150
202003,서울특별시,종로구,지체,여자,1232
202003,서울특별시,종로구,신장,여자,94
202003,서울특별시,종로구,심장,남자,5
202003,서울특별시,종로구,심장,여자,5
202003,서울특별시,종로구,호흡기,남자,19
202003,서울특별시,종로구,시각,남자,443
202003,서울특별시,종로구,호흡기,여자,4
202003,서울특별시,종로구,간,남자,36
202003,서울특별시,종로구,간,여자,11
202003,서울특별시,종로구,안면,남자,3
202003,서울특별시,종로구,안면,여자,3
202003,서울특별시,종로구,장루.요루,남자,22
202003,서울특별시,종로구,장루.요루,여자,13
202003,서울특별시,종로구,뇌전증,남자,8
202003,서울특별시,종로구,뇌전증,여자,9
202003,서울특별시,종로구,시각,여자,274
202003,서울특별시,종로구,청각,남자,520
202003,서울특별시,중구,지체,남자,1411
202003,서울특별시,중구,청각,여자,356
202003,서울특별시,중구,언어,남자,22
202003,서울특별시,중구,언어,여자,11
202003,서울특별시,중구,지적,남자,178
202003,서울특별시,중구,지적,여자,125
202003,서울특별시,중구,뇌병변,남자,355
202003,서울특별시,중구,뇌병변,여자,203
202003,서울특별시,중구,자폐성,남자,54
202003,서울특별시,중구,자폐성,여자,15
202003,서울특별시,중구,정신,남자,128
202003,서울특별시,중구,정신,여자,93
202003,서울특별시,중구,신장,남자,132
202003,서울특별시,중구,신장,여자,101
202003,서울특별시,중구,지체,여자,1186
202003,서울특별시,중구,심장,남자,8
202003,서울특별시,중구,심장,여자,5
202003,서울특별시,중구,호흡기,남자,28
202003,서울특별시,중구,호흡기,여자,4
202003,서울특별시,중구,간,남자,28
202003,서울특별시,중구,시각,남자,440
202003,서울특별시,중구,간,여자,7
202003,서울특별시,중구,안면,남자,2
202003,서울특별시,중구,안면,여자,3
202003,서울특별시,중구,장루.요루,남자,26
202003,서울특별시,중구,장루.요루,여자,11
202003,서울특별시,중구,뇌전증,남자,13
202003,서울특별시,중구,뇌전증,여자,10
202003,서울특별시,중구,시각,여자,282
202003,서울특별시,중구,청각,남자,458
202003,서울특별시,용산구,청각,남자,637
202003,서울특별시,용산구,청각,여자,516
202003,서울특별시,용산구,언어,남자,46
202003,서울특별시,용산구,언어,여자,21
202003,서울특별시,용산구,지적,남자,331
202003,서울특별시,용산구,지체,남자,1923
202003,서울특별시,용산구,지적,여자,196
202003,서울특별시,용산구,뇌병변,남자,478
202003,서울특별시,용산구,뇌병변,여자,328
202003,서울특별시,용산구,지체,여자,1595
202003,서울특별시,용산구,자폐성,남자,88
202003,서울특별시,용산구,자폐성,여자,23
202003,서울특별시,용산구,정신,남자,160
202003,서울특별시,용산구,정신,여자,142
202003,서울특별시,용산구,신장,남자,219
202003,서울특별시,용산구,신장,여자,140
202003,서울특별시,용산구,심장,남자,14
202003,서울특별시,용산구,심장,여자,8
202003,서울특별시,용산구,호흡기,남자,34
202003,서울특별시,용산구,호흡기,여자,10
202003,서울특별시,용산구,간,남자,50
202003,서울특별시,용산구,간,여자,17
202003,서울특별시,용산구,안면,남자,5
202003,서울특별시,용산구,안면,여자,1
202003,서울특별시,용산구,장루.요루,남자,41
202003,서울특별시,용산구,장루.요루,여자,27
202003,서울특별시,용산구,시각,남자,613
202003,서울특별시,용산구,뇌전증,남자,14
202003,서울특별시,용산구,뇌전증,여자,9
202003,서울특별시,용산구,시각,여자,369
202003,서울특별시,성동구,청각,여자,748
202003,서울특별시,성동구,언어,남자,75
202003,서울특별시,성동구,언어,여자,29
202003,서울특별시,성동구,지적,남자,437
202003,서울특별시,성동구,지적,여자,272
202003,서울특별시,성동구,지체,남자,3015
202003,서울특별시,성동구,뇌병변,남자,738
202003,서울특별시,성동구,뇌병변,여자,469
202003,서울특별시,성동구,자폐성,남자,152
202003,서울특별시,성동구,자폐성,여자,25
202003,서울특별시,성동구,정신,남자,238
202003,서울특별시,성동구,정신,여자,196
202003,서울특별시,성동구,신장,남자,272
202003,서울특별시,성동구,신장,여자,191
202003,서울특별시,성동구,지체,여자,2375
202003,서울특별시,성동구,심장,남자,25
202003,서울특별시,성동구,심장,여자,8
202003,서울특별시,성동구,호흡기,남자,70
202003,서울특별시,성동구,호흡기,여자,23
202003,서울특별시,성동구,간,남자,54
202003,서울특별시,성동구,시각,남자,677
202003,서울특별시,성동구,간,여자,23
202003,서울특별시,성동구,안면,남자,8
202003,서울특별시,성동구,안면,여자,7
202003,서울특별시,성동구,장루.요루,남자,55
202003,서울특별시,성동구,장루.요루,여자,34
202003,서울특별시,성동구,뇌전증,남자,22
202003,서울특별시,성동구,뇌전증,여자,16
202003,서울특별시,성동구,시각,여자,505
202003,서울특별시,성동구,청각,남자,861
202003,서울특별시,광진구,청각,여자,719
202003,서울특별시,광진구,언어,남자,76
202003,서울특별시,광진구,언어,여자,21
202003,서울특별시,광진구,지적,남자,490
202003,서울특별시,광진구,지적,여자,331
202003,서울특별시,광진구,뇌병변,남자,721
202003,서울특별시,광진구,뇌병변,여자,521
202003,서울특별시,광진구,자폐성,남자,140
202003,서울특별시,광진구,자폐성,여자,26
202003,서울특별시,광진구,정신,남자,269
202003,서울특별시,광진구,정신,여자,242
202003,서울특별시,광진구,신장,남자,344
202003,서울특별시,광진구,신장,여자,245
202003,서울특별시,광진구,지체,여자,2504
202003,서울특별시,광진구,심장,남자,25
202003,서울특별시,광진구,심장,여자,13
202003,서울특별시,광진구,지체,남자,3251
202003,서울특별시,광진구,호흡기,남자,50
202003,서울특별시,광진구,호흡기,여자,14
202003,서울특별시,광진구,간,남자,50
202003,서울특별시,광진구,간,여자,19
202003,서울특별시,광진구,시각,남자,827
202003,서울특별시,광진구,안면,남자,5
202003,서울특별시,광진구,안면,여자,3
