통계년월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
202004,서울특별시,종로구,지체,남자,1417
202004,서울특별시,종로구,청각,여자,399
202004,서울특별시,종로구,언어,남자,32
202004,서울특별시,종로구,언어,여자,10
202004,서울특별시,종로구,지적,남자,235
202004,서울특별시,종로구,지적,여자,158
202004,서울특별시,종로구,뇌병변,남자,364
202004,서울특별시,종로구,뇌병변,여자,209
202004,서울특별시,종로구,자폐성,남자,93
202004,서울특별시,종로구,자폐성,여자,18
202004,서울특별시,종로구,정신,남자,149
202004,서울특별시,종로구,정신,여자,119
202004,서울특별시,종로구,신장,남자,149
202004,서울특별시,종로구,지체,여자,1227
202004,서울특별시,종로구,신장,여자,94
202004,서울특별시,종로구,심장,남자,5
202004,서울특별시,종로구,심장,여자,5
202004,서울특별시,종로구,호흡기,남자,20
202004,서울특별시,종로구,시각,남자,447
202004,서울특별시,종로구,호흡기,여자,4
202004,서울특별시,종로구,간,남자,37
202004,서울특별시,종로구,간,여자,11
202004,서울특별시,종로구,안면,남자,3
202004,서울특별시,종로구,안면,여자,3
202004,서울특별시,종로구,장루.요루,남자,23
202004,서울특별시,종로구,장루.요루,여자,12
202004,서울특별시,종로구,뇌전증,남자,7
202004,서울특별시,종로구,뇌전증,여자,9
202004,서울특별시,종로구,시각,여자,277
202004,서울특별시,종로구,청각,남자,520
202004,서울특별시,중구,지체,남자,1403
202004,서울특별시,중구,청각,여자,360
202004,서울특별시,중구,언어,남자,23
202004,서울특별시,중구,언어,여자,11
202004,서울특별시,중구,지적,남자,178
202004,서울특별시,중구,지적,여자,127
202004,서울특별시,중구,뇌병변,남자,352
202004,서울특별시,중구,뇌병변,여자,204
202004,서울특별시,중구,자폐성,남자,52
202004,서울특별시,중구,자폐성,여자,15
202004,서울특별시,중구,정신,남자,125
202004,서울특별시,중구,정신,여자,97
202004,서울특별시,중구,신장,남자,131
202004,서울특별시,중구,신장,여자,102
202004,서울특별시,중구,지체,여자,1185
202004,서울특별시,중구,심장,남자,8
202004,서울특별시,중구,심장,여자,5
202004,서울특별시,중구,호흡기,남자,28
202004,서울특별시,중구,호흡기,여자,4
202004,서울특별시,중구,간,남자,28
202004,서울특별시,중구,시각,남자,443
202004,서울특별시,중구,간,여자,7
202004,서울특별시,중구,안면,남자,2
202004,서울특별시,중구,안면,여자,3
202004,서울특별시,중구,장루.요루,남자,26
202004,서울특별시,중구,장루.요루,여자,12
202004,서울특별시,중구,뇌전증,남자,12
202004,서울특별시,중구,뇌전증,여자,10
202004,서울특별시,중구,시각,여자,282
202004,서울특별시,중구,청각,남자,456
202004,서울특별시,용산구,청각,남자,638
202004,서울특별시,용산구,청각,여자,515
202004,서울특별시,용산구,언어,남자,47
202004,서울특별시,용산구,언어,여자,21
202004,서울특별시,용산구,지적,남자,332
202004,서울특별시,용산구,지체,남자,1916
202004,서울특별시,용산구,지적,여자,193
202004,서울특별시,용산구,뇌병변,남자,475
202004,서울특별시,용산구,뇌병변,여자,328
202004,서울특별시,용산구,지체,여자,1583
202004,서울특별시,용산구,자폐성,남자,90
202004,서울특별시,용산구,자폐성,여자,23
202004,서울특별시,용산구,정신,남자,159
202004,서울특별시,용산구,정신,여자,144
202004,서울특별시,용산구,신장,남자,215
202004,서울특별시,용산구,신장,여자,138
202004,서울특별시,용산구,심장,남자,15
202004,서울특별시,용산구,심장,여자,7
202004,서울특별시,용산구,호흡기,남자,32
202004,서울특별시,용산구,호흡기,여자,9
202004,서울특별시,용산구,간,남자,49
202004,서울특별시,용산구,간,여자,16
202004,서울특별시,용산구,안면,남자,5
202004,서울특별시,용산구,안면,여자,1
202004,서울특별시,용산구,장루.요루,남자,41
202004,서울특별시,용산구,장루.요루,여자,25
202004,서울특별시,용산구,시각,남자,612
202004,서울특별시,용산구,뇌전증,남자,14
202004,서울특별시,용산구,뇌전증,여자,9
202004,서울특별시,용산구,시각,여자,365
202004,서울특별시,성동구,청각,여자,749
202004,서울특별시,성동구,언어,남자,73
202004,서울특별시,성동구,언어,여자,29
202004,서울특별시,성동구,지적,남자,437
202004,서울특별시,성동구,지적,여자,271
202004,서울특별시,성동구,지체,남자,3008
202004,서울특별시,성동구,뇌병변,남자,735
202004,서울특별시,성동구,뇌병변,여자,470
202004,서울특별시,성동구,자폐성,남자,153
202004,서울특별시,성동구,자폐성,여자,24
202004,서울특별시,성동구,정신,남자,237
202004,서울특별시,성동구,정신,여자,196
202004,서울특별시,성동구,신장,남자,273
202004,서울특별시,성동구,신장,여자,195
202004,서울특별시,성동구,지체,여자,2364
202004,서울특별시,성동구,심장,남자,25
202004,서울특별시,성동구,심장,여자,8
202004,서울특별시,성동구,호흡기,남자,70
202004,서울특별시,성동구,호흡기,여자,24
202004,서울특별시,성동구,간,남자,53
202004,서울특별시,성동구,시각,남자,673
202004,서울특별시,성동구,간,여자,23
202004,서울특별시,성동구,안면,남자,8
202004,서울특별시,성동구,안면,여자,6
202004,서울특별시,성동구,장루.요루,남자,52
202004,서울특별시,성동구,장루.요루,여자,33
202004,서울특별시,성동구,뇌전증,남자,22
202004,서울특별시,성동구,뇌전증,여자,16
202004,서울특별시,성동구,시각,여자,504
202004,서울특별시,성동구,청각,남자,865
202004,서울특별시,광진구,청각,여자,715
202004,서울특별시,광진구,언어,남자,77
202004,서울특별시,광진구,언어,여자,21
202004,서울특별시,광진구,지적,남자,491
202004,서울특별시,광진구,지적,여자,330
202004,서울특별시,광진구,뇌병변,남자,715
