통계년월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
201809,서울특별시,종로구,지체,남자,1476
201809,서울특별시,종로구,청각,여자,339
201809,서울특별시,종로구,언어,남자,33
201809,서울특별시,종로구,언어,여자,10
201809,서울특별시,종로구,지적,남자,225
201809,서울특별시,종로구,지적,여자,154
201809,서울특별시,종로구,뇌병변,남자,354
201809,서울특별시,종로구,뇌병변,여자,223
201809,서울특별시,종로구,자폐성,남자,88
201809,서울특별시,종로구,자폐성,여자,19
201809,서울특별시,종로구,정신,남자,151
201809,서울특별시,종로구,정신,여자,106
201809,서울특별시,종로구,신장,남자,153
201809,서울특별시,종로구,지체,여자,1279
201809,서울특별시,종로구,신장,여자,83
201809,서울특별시,종로구,심장,남자,8
201809,서울특별시,종로구,심장,여자,8
201809,서울특별시,종로구,호흡기,남자,19
201809,서울특별시,종로구,시각,남자,456
201809,서울특별시,종로구,호흡기,여자,5
201809,서울특별시,종로구,간,남자,32
201809,서울특별시,종로구,간,여자,11
201809,서울특별시,종로구,안면,남자,3
201809,서울특별시,종로구,안면,여자,3
201809,서울특별시,종로구,장루.요루,남자,19
201809,서울특별시,종로구,장루.요루,여자,12
201809,서울특별시,종로구,뇌전증,남자,7
201809,서울특별시,종로구,뇌전증,여자,10
201809,서울특별시,종로구,시각,여자,266
201809,서울특별시,종로구,청각,남자,447
201809,서울특별시,중구,지체,남자,1443
201809,서울특별시,중구,청각,여자,299
201809,서울특별시,중구,언어,남자,23
201809,서울특별시,중구,언어,여자,7
201809,서울특별시,중구,지적,남자,185
201809,서울특별시,중구,지적,여자,132
201809,서울특별시,중구,뇌병변,남자,360
201809,서울특별시,중구,뇌병변,여자,203
201809,서울특별시,중구,자폐성,남자,50
201809,서울특별시,중구,자폐성,여자,11
201809,서울특별시,중구,정신,남자,132
201809,서울특별시,중구,정신,여자,94
201809,서울특별시,중구,신장,남자,120
201809,서울특별시,중구,신장,여자,98
201809,서울특별시,중구,지체,여자,1228
201809,서울특별시,중구,심장,남자,9
201809,서울특별시,중구,심장,여자,4
201809,서울특별시,중구,호흡기,남자,22
201809,서울특별시,중구,호흡기,여자,3
201809,서울특별시,중구,간,남자,21
201809,서울특별시,중구,시각,남자,458
201809,서울특별시,중구,간,여자,8
201809,서울특별시,중구,안면,남자,2
201809,서울특별시,중구,안면,여자,4
201809,서울특별시,중구,장루.요루,남자,24
201809,서울특별시,중구,장루.요루,여자,12
