통계년월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
201901,서울특별시,종로구,지체,남자,1472
201901,서울특별시,종로구,청각,여자,352
201901,서울특별시,종로구,언어,남자,33
201901,서울특별시,종로구,언어,여자,11
201901,서울특별시,종로구,지적,남자,221
201901,서울특별시,종로구,지적,여자,154
201901,서울특별시,종로구,뇌병변,남자,358
201901,서울특별시,종로구,뇌병변,여자,212
201901,서울특별시,종로구,자폐성,남자,88
201901,서울특별시,종로구,자폐성,여자,20
201901,서울특별시,종로구,정신,남자,154
201901,서울특별시,종로구,정신,여자,109
201901,서울특별시,종로구,신장,남자,151
201901,서울특별시,종로구,지체,여자,1259
201901,서울특별시,종로구,신장,여자,84
201901,서울특별시,종로구,심장,남자,8
201901,서울특별시,종로구,심장,여자,8
201901,서울특별시,종로구,호흡기,남자,17
201901,서울특별시,종로구,시각,남자,462
201901,서울특별시,종로구,호흡기,여자,5
201901,서울특별시,종로구,간,남자,32
201901,서울특별시,종로구,간,여자,12
201901,서울특별시,종로구,안면,남자,3
201901,서울특별시,종로구,안면,여자,3
201901,서울특별시,종로구,장루.요루,남자,23
201901,서울특별시,종로구,장루.요루,여자,13
201901,서울특별시,종로구,뇌전증,남자,7
201901,서울특별시,종로구,뇌전증,여자,10
201901,서울특별시,종로구,시각,여자,267
201901,서울특별시,종로구,청각,남자,466
201901,서울특별시,중구,지체,남자,1436
201901,서울특별시,중구,청각,여자,315
201901,서울특별시,중구,언어,남자,23
201901,서울특별시,중구,언어,여자,8
201901,서울특별시,중구,지적,남자,183
201901,서울특별시,중구,지적,여자,128
201901,서울특별시,중구,뇌병변,남자,355
201901,서울특별시,중구,뇌병변,여자,194
201901,서울특별시,중구,자폐성,남자,51
201901,서울특별시,중구,자폐성,여자,12
201901,서울특별시,중구,정신,남자,129
201901,서울특별시,중구,정신,여자,91
201901,서울특별시,중구,신장,남자,119
201901,서울특별시,중구,신장,여자,101
201901,서울특별시,중구,지체,여자,1225
201901,서울특별시,중구,심장,남자,8
201901,서울특별시,중구,심장,여자,3
201901,서울특별시,중구,호흡기,남자,21
201901,서울특별시,중구,호흡기,여자,3
201901,서울특별시,중구,간,남자,24
201901,서울특별시,중구,시각,남자,452
201901,서울특별시,중구,간,여자,8
201901,서울특별시,중구,안면,남자,2
201901,서울특별시,중구,안면,여자,4
201901,서울특별시,중구,장루.요루,남자,24
201901,서울특별시,중구,장루.요루,여자,13
201901,서울특별시,중구,뇌전증,남자,15
201901,서울특별시,중구,뇌전증,여자,9
201901,서울특별시,중구,시각,여자,275
201901,서울특별시,중구,청각,남자,422
201901,서울특별시,용산구,청각,남자,598
201901,서울특별시,용산구,청각,여자,499
201901,서울특별시,용산구,언어,남자,47
201901,서울특별시,용산구,언어,여자,20
201901,서울특별시,용산구,지적,남자,335
201901,서울특별시,용산구,지체,남자,1975
201901,서울특별시,용산구,지적,여자,190
201901,서울특별시,용산구,뇌병변,남자,495
201901,서울특별시,용산구,뇌병변,여자,332
201901,서울특별시,용산구,지체,여자,1664
201901,서울특별시,용산구,자폐성,남자,82
201901,서울특별시,용산구,자폐성,여자,22
201901,서울특별시,용산구,정신,남자,157
201901,서울특별시,용산구,정신,여자,135
201901,서울특별시,용산구,신장,남자,214
201901,서울특별시,용산구,신장,여자,127
201901,서울특별시,용산구,심장,남자,12
201901,서울특별시,용산구,심장,여자,7
201901,서울특별시,용산구,호흡기,남자,37
201901,서울특별시,용산구,호흡기,여자,9
201901,서울특별시,용산구,간,남자,49
201901,서울특별시,용산구,간,여자,14
201901,서울특별시,용산구,안면,남자,5
201901,서울특별시,용산구,안면,여자,2
201901,서울특별시,용산구,장루.요루,남자,43
201901,서울특별시,용산구,장루.요루,여자,19
201901,서울특별시,용산구,시각,남자,611
201901,서울특별시,용산구,뇌전증,남자,9
201901,서울특별시,용산구,뇌전증,여자,10
201901,서울특별시,용산구,시각,여자,381
201901,서울특별시,성동구,청각,여자,690
201901,서울특별시,성동구,언어,남자,79
201901,서울특별시,성동구,언어,여자,28
201901,서울특별시,성동구,지적,남자,428
201901,서울특별시,성동구,지적,여자,262
201901,서울특별시,성동구,지체,남자,3171
201901,서울특별시,성동구,뇌병변,남자,780
201901,서울특별시,성동구,뇌병변,여자,486
201901,서울특별시,성동구,자폐성,남자,140
201901,서울특별시,성동구,자폐성,여자,24
201901,서울특별시,성동구,정신,남자,246
201901,서울특별시,성동구,정신,여자,197
201901,서울특별시,성동구,신장,남자,263
201901,서울특별시,성동구,신장,여자,197
201901,서울특별시,성동구,지체,여자,2503
201901,서울특별시,성동구,심장,남자,27
201901,서울특별시,성동구,심장,여자,11
201901,서울특별시,성동구,호흡기,남자,72
201901,서울특별시,성동구,호흡기,여자,22
201901,서울특별시,성동구,간,남자,56
201901,서울특별시,성동구,시각,남자,698
201901,서울특별시,성동구,간,여자,23
201901,서울특별시,성동구,안면,남자,7
201901,서울특별시,성동구,안면,여자,7
201901,서울특별시,성동구,장루.요루,남자,55
201901,서울특별시,성동구,장루.요루,여자,31
201901,서울특별시,성동구,뇌전증,남자,24
201901,서울특별시,성동구,뇌전증,여자,14
201901,서울특별시,성동구,시각,여자,499
201901,서울특별시,성동구,청각,남자,805
201901,서울특별시,광진구,청각,여자,678
201901,서울특별시,광진구,언어,남자,78
201901,서울특별시,광진구,언어,여자,26
201901,서울특별시,광진구,지적,남자,477
201901,서울특별시,광진구,지적,여자,327
201901,서울특별시,광진구,뇌병변,남자,758
201901,서울특별시,광진구,뇌병변,여자,542
201901,서울특별시,광진구,자폐성,남자,137
201901,서울특별시,광진구,자폐성,여자,24
201901,서울특별시,광진구,정신,남자,273
201901,서울특별시,광진구,정신,여자,262
201901,서울특별시,광진구,신장,남자,326
201901,서울특별시,광진구,신장,여자,262
201901,서울특별시,광진구,지체,여자,2562
201901,서울특별시,광진구,심장,남자,26
201901,서울특별시,광진구,심장,여자,10
201901,서울특별시,광진구,지체,남자,3355
201901,서울특별시,광진구,호흡기,남자,49
201901,서울특별시,광진구,호흡기,여자,15
201901,서울특별시,광진구,간,남자,54
201901,서울특별시,광진구,간,여자,21
201901,서울특별시,광진구,시각,남자,834
201901,서울특별시,광진구,안면,남자,5
201901,서울특별시,광진구,안면,여자,5
201901,서울특별시,광진구,장루.요루,남자,82
201901,서울특별시,광진구,장루.요루,여자,28
