통계년월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
202109,서울특별시,종로구,지체,남자,1372
202109,서울특별시,종로구,청각,여자,411
202109,서울특별시,종로구,언어,남자,33
202109,서울특별시,종로구,언어,여자,11
202109,서울특별시,종로구,지적,남자,229
202109,서울특별시,종로구,지적,여자,170
202109,서울특별시,종로구,뇌병변,남자,350
202109,서울특별시,종로구,뇌병변,여자,208
202109,서울특별시,종로구,자폐성,남자,89
202109,서울특별시,종로구,자폐성,여자,16
202109,서울특별시,종로구,정신,남자,136
202109,서울특별시,종로구,정신,여자,126
202109,서울특별시,종로구,신장,남자,159
202109,서울특별시,종로구,지체,여자,1150
202109,서울특별시,종로구,신장,여자,103
202109,서울특별시,종로구,심장,남자,5
202109,서울특별시,종로구,심장,여자,7
202109,서울특별시,종로구,호흡기,남자,21
202109,서울특별시,종로구,시각,남자,446
202109,서울특별시,종로구,호흡기,여자,5
202109,서울특별시,종로구,간,남자,32
202109,서울특별시,종로구,간,여자,13
202109,서울특별시,종로구,안면,남자,4
202109,서울특별시,종로구,안면,여자,3
202109,서울특별시,종로구,장루.요루,남자,22
202109,서울특별시,종로구,장루.요루,여자,12
202109,서울특별시,종로구,뇌전증,남자,8
202109,서울특별시,종로구,뇌전증,여자,9
202109,서울특별시,종로구,시각,여자,261
202109,서울특별시,종로구,청각,남자,525
202109,서울특별시,중구,지체,남자,1362
202109,서울특별시,중구,청각,여자,380
202109,서울특별시,중구,언어,남자,22
202109,서울특별시,중구,언어,여자,10
202109,서울특별시,중구,지적,남자,174
202109,서울특별시,중구,지적,여자,119
202109,서울특별시,중구,뇌병변,남자,356
202109,서울특별시,중구,뇌병변,여자,195
202109,서울특별시,중구,자폐성,남자,56
202109,서울특별시,중구,자폐성,여자,17
202109,서울특별시,중구,정신,남자,122
202109,서울특별시,중구,정신,여자,87
202109,서울특별시,중구,신장,남자,126
202109,서울특별시,중구,신장,여자,98
202109,서울특별시,중구,지체,여자,1139
202109,서울특별시,중구,심장,남자,9
202109,서울특별시,중구,심장,여자,6
202109,서울특별시,중구,호흡기,남자,25
202109,서울특별시,중구,호흡기,여자,6
202109,서울특별시,중구,간,남자,31
202109,서울특별시,중구,시각,남자,436
202109,서울특별시,중구,간,여자,9
202109,서울특별시,중구,안면,남자,2
202109,서울특별시,중구,안면,여자,3
202109,서울특별시,중구,장루.요루,남자,28
202109,서울특별시,중구,장루.요루,여자,14
202109,서울특별시,중구,뇌전증,남자,13
202109,서울특별시,중구,뇌전증,여자,9
202109,서울특별시,중구,시각,여자,277
202109,서울특별시,중구,청각,남자,480
202109,서울특별시,용산구,청각,남자,635
202109,서울특별시,용산구,청각,여자,520
202109,서울특별시,용산구,언어,남자,47
202109,서울특별시,용산구,언어,여자,19
202109,서울특별시,용산구,지적,남자,331
202109,서울특별시,용산구,지체,남자,1802
202109,서울특별시,용산구,지적,여자,196
202109,서울특별시,용산구,뇌병변,남자,451
202109,서울특별시,용산구,뇌병변,여자,313
202109,서울특별시,용산구,지체,여자,1497
202109,서울특별시,용산구,자폐성,남자,103
202109,서울특별시,용산구,자폐성,여자,26
202109,서울특별시,용산구,정신,남자,152
202109,서울특별시,용산구,정신,여자,133
202109,서울특별시,용산구,신장,남자,220
202109,서울특별시,용산구,신장,여자,142
202109,서울특별시,용산구,심장,남자,13
202109,서울특별시,용산구,심장,여자,6
202109,서울특별시,용산구,호흡기,남자,38
202109,서울특별시,용산구,호흡기,여자,12
202109,서울특별시,용산구,간,남자,59
202109,서울특별시,용산구,간,여자,13
202109,서울특별시,용산구,안면,남자,4
202109,서울특별시,용산구,안면,여자,1
202109,서울특별시,용산구,장루.요루,남자,39
202109,서울특별시,용산구,장루.요루,여자,24
202109,서울특별시,용산구,시각,남자,581
202109,서울특별시,용산구,뇌전증,남자,16
202109,서울특별시,용산구,뇌전증,여자,5
202109,서울특별시,용산구,시각,여자,368
202109,서울특별시,성동구,청각,여자,791
202109,서울특별시,성동구,언어,남자,86
202109,서울특별시,성동구,언어,여자,24
202109,서울특별시,성동구,지적,남자,431
202109,서울특별시,성동구,지적,여자,266
202109,서울특별시,성동구,지체,남자,2864
202109,서울특별시,성동구,뇌병변,남자,706
202109,서울특별시,성동구,뇌병변,여자,450
202109,서울특별시,성동구,자폐성,남자,164
202109,서울특별시,성동구,자폐성,여자,29
202109,서울특별시,성동구,정신,남자,210
202109,서울특별시,성동구,정신,여자,195
202109,서울특별시,성동구,신장,남자,289
202109,서울특별시,성동구,신장,여자,195
202109,서울특별시,성동구,지체,여자,2245
202109,서울특별시,성동구,심장,남자,21
202109,서울특별시,성동구,심장,여자,10
202109,서울특별시,성동구,호흡기,남자,69
202109,서울특별시,성동구,호흡기,여자,19
202109,서울특별시,성동구,간,남자,56
202109,서울특별시,성동구,시각,남자,662
202109,서울특별시,성동구,간,여자,29
202109,서울특별시,성동구,안면,남자,8
202109,서울특별시,성동구,안면,여자,4
202109,서울특별시,성동구,장루.요루,남자,53
202109,서울특별시,성동구,장루.요루,여자,39
202109,서울특별시,성동구,뇌전증,남자,25
202109,서울특별시,성동구,뇌전증,여자,17
202109,서울특별시,성동구,시각,여자,484
202109,서울특별시,성동구,청각,남자,907
202109,서울특별시,광진구,청각,여자,771
202109,서울특별시,광진구,언어,남자,61
202109,서울특별시,광진구,언어,여자,24
202109,서울특별시,광진구,지적,남자,473
202109,서울특별시,광진구,지적,여자,337
202109,서울특별시,광진구,뇌병변,남자,697
202109,서울특별시,광진구,뇌병변,여자,504
202109,서울특별시,광진구,자폐성,남자,151
202109,서울특별시,광진구,자폐성,여자,29
202109,서울특별시,광진구,정신,남자,270
202109,서울특별시,광진구,정신,여자,258
202109,서울특별시,광진구,신장,남자,340
202109,서울특별시,광진구,신장,여자,251
202109,서울특별시,광진구,지체,여자,2413
