통계년월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
201910,서울특별시,종로구,지체,남자,1437
201910,서울특별시,종로구,청각,여자,396
201910,서울특별시,종로구,언어,남자,32
201910,서울특별시,종로구,언어,여자,10
201910,서울특별시,종로구,지적,남자,234
201910,서울특별시,종로구,지적,여자,163
201910,서울특별시,종로구,뇌병변,남자,361
201910,서울특별시,종로구,뇌병변,여자,205
201910,서울특별시,종로구,자폐성,남자,94
201910,서울특별시,종로구,자폐성,여자,18
201910,서울특별시,종로구,정신,남자,150
201910,서울특별시,종로구,정신,여자,112
201910,서울특별시,종로구,신장,남자,151
201910,서울특별시,종로구,지체,여자,1234
201910,서울특별시,종로구,신장,여자,93
201910,서울특별시,종로구,심장,남자,6
201910,서울특별시,종로구,심장,여자,5
201910,서울특별시,종로구,호흡기,남자,19
201910,서울특별시,종로구,시각,남자,448
201910,서울특별시,종로구,호흡기,여자,4
201910,서울특별시,종로구,간,남자,35
201910,서울특별시,종로구,간,여자,11
201910,서울특별시,종로구,안면,남자,3
201910,서울특별시,종로구,안면,여자,3
201910,서울특별시,종로구,장루.요루,남자,24
201910,서울특별시,종로구,장루.요루,여자,13
201910,서울특별시,종로구,뇌전증,남자,11
201910,서울특별시,종로구,뇌전증,여자,10
201910,서울특별시,종로구,시각,여자,273
201910,서울특별시,종로구,청각,남자,512
201910,서울특별시,중구,지체,남자,1416
201910,서울특별시,중구,청각,여자,351
201910,서울특별시,중구,언어,남자,21
201910,서울특별시,중구,언어,여자,11
201910,서울특별시,중구,지적,남자,182
201910,서울특별시,중구,지적,여자,130
201910,서울특별시,중구,뇌병변,남자,365
201910,서울특별시,중구,뇌병변,여자,202
201910,서울특별시,중구,자폐성,남자,50
201910,서울특별시,중구,자폐성,여자,15
201910,서울특별시,중구,정신,남자,125
201910,서울특별시,중구,정신,여자,95
201910,서울특별시,중구,신장,남자,126
201910,서울특별시,중구,신장,여자,100
201910,서울특별시,중구,지체,여자,1205
201910,서울특별시,중구,심장,남자,8
201910,서울특별시,중구,심장,여자,4
201910,서울특별시,중구,호흡기,남자,23
201910,서울특별시,중구,호흡기,여자,4
201910,서울특별시,중구,간,남자,25
201910,서울특별시,중구,시각,남자,446
201910,서울특별시,중구,간,여자,7
201910,서울특별시,중구,안면,남자,2
201910,서울특별시,중구,안면,여자,3
201910,서울특별시,중구,장루.요루,남자,26
201910,서울특별시,중구,장루.요루,여자,11
201910,서울특별시,중구,뇌전증,남자,14
201910,서울특별시,중구,뇌전증,여자,9
201910,서울특별시,중구,시각,여자,282
201910,서울특별시,중구,청각,남자,443
201910,서울특별시,용산구,청각,남자,622
201910,서울특별시,용산구,청각,여자,511
201910,서울특별시,용산구,언어,남자,44
201910,서울특별시,용산구,언어,여자,22
201910,서울특별시,용산구,지적,남자,341
201910,서울특별시,용산구,지체,남자,1927
201910,서울특별시,용산구,지적,여자,190
201910,서울특별시,용산구,뇌병변,남자,485
201910,서울특별시,용산구,뇌병변,여자,329
201910,서울특별시,용산구,지체,여자,1607
201910,서울특별시,용산구,자폐성,남자,85
201910,서울특별시,용산구,자폐성,여자,20
201910,서울특별시,용산구,정신,남자,154
201910,서울특별시,용산구,정신,여자,143
201910,서울특별시,용산구,신장,남자,204
201910,서울특별시,용산구,신장,여자,130
201910,서울특별시,용산구,심장,남자,14
201910,서울특별시,용산구,심장,여자,8
201910,서울특별시,용산구,호흡기,남자,36
201910,서울특별시,용산구,호흡기,여자,9
201910,서울특별시,용산구,간,남자,49
201910,서울특별시,용산구,간,여자,15
201910,서울특별시,용산구,안면,남자,5
201910,서울특별시,용산구,안면,여자,1
201910,서울특별시,용산구,장루.요루,남자,41
201910,서울특별시,용산구,장루.요루,여자,24
201910,서울특별시,용산구,시각,남자,604
201910,서울특별시,용산구,뇌전증,남자,11
201910,서울특별시,용산구,뇌전증,여자,9
201910,서울특별시,용산구,시각,여자,378
201910,서울특별시,성동구,청각,여자,718
201910,서울특별시,성동구,언어,남자,83
201910,서울특별시,성동구,언어,여자,27
201910,서울특별시,성동구,지적,남자,440
201910,서울특별시,성동구,지적,여자,262
201910,서울특별시,성동구,지체,남자,3088
201910,서울특별시,성동구,뇌병변,남자,753
201910,서울특별시,성동구,뇌병변,여자,465
201910,서울특별시,성동구,자폐성,남자,144
201910,서울특별시,성동구,자폐성,여자,25
201910,서울특별시,성동구,정신,남자,248
201910,서울특별시,성동구,정신,여자,197
201910,서울특별시,성동구,신장,남자,268
201910,서울특별시,성동구,신장,여자,187
201910,서울특별시,성동구,지체,여자,2408
201910,서울특별시,성동구,심장,남자,28
201910,서울특별시,성동구,심장,여자,12
201910,서울특별시,성동구,호흡기,남자,70
201910,서울특별시,성동구,호흡기,여자,22
201910,서울특별시,성동구,간,남자,55
201910,서울특별시,성동구,시각,남자,689
201910,서울특별시,성동구,간,여자,23
201910,서울특별시,성동구,안면,남자,8
201910,서울특별시,성동구,안면,여자,7
201910,서울특별시,성동구,장루.요루,남자,52
201910,서울특별시,성동구,장루.요루,여자,33
201910,서울특별시,성동구,뇌전증,남자,25
201910,서울특별시,성동구,뇌전증,여자,15
201910,서울특별시,성동구,시각,여자,503
201910,서울특별시,성동구,청각,남자,832
201910,서울특별시,광진구,청각,여자,715
201910,서울특별시,광진구,언어,남자,72
201910,서울특별시,광진구,언어,여자,22
201910,서울특별시,광진구,지적,남자,484
201910,서울특별시,광진구,지적,여자,334
201910,서울특별시,광진구,뇌병변,남자,725
201910,서울특별시,광진구,뇌병변,여자,525
201910,서울특별시,광진구,자폐성,남자,141
201910,서울특별시,광진구,자폐성,여자,26
201910,서울특별시,광진구,정신,남자,276
201910,서울특별시,광진구,정신,여자,249
201910,서울특별시,광진구,신장,남자,329
201910,서울특별시,광진구,신장,여자,259
201910,서울특별시,광진구,지체,여자,2529
201910,서울특별시,광진구,심장,남자,26
201910,서울특별시,광진구,심장,여자,10
201910,서울특별시,광진구,지체,남자,3304
201910,서울특별시,광진구,호흡기,남자,53
201910,서울특별시,광진구,호흡기,여자,13
201910,서울특별시,광진구,간,남자,52
201910,서울특별시,광진구,간,여자,19
201910,서울특별시,광진구,시각,남자,834
201910,서울특별시,광진구,안면,남자,5
201910,서울특별시,광진구,안면,여자,3
201910,서울특별시,광진구,장루.요루,남자,81
201910,서울특별시,광진구,장루.요루,여자,25
201910,서울특별시,광진구,뇌전증,남자,29
201910,서울특별시,광진구,뇌전증,여자,20
201910,서울특별시,광진구,시각,여자,509
201910,서울특별시,광진구,청각,남자,914
201910,서울특별시,동대문구,청각,여자,964
201910,서울특별시,동대문구,언어,남자,95
201910,서울특별시,동대문구,언어,여자,30
201910,서울특별시,동대문구,지적,남자,576
201910,서울특별시,동대문구,지적,여자,317
201910,서울특별시,동대문구,뇌병변,남자,993
201910,서울특별시,동대문구,뇌병변,여자,669
201910,서울특별시,동대문구,자폐성,남자,125
201910,서울특별시,동대문구,자폐성,여자,22
201910,서울특별시,동대문구,정신,남자,320
201910,서울특별시,동대문구,정신,여자,312
201910,서울특별시,동대문구,신장,남자,373
201910,서울특별시,동대문구,신장,여자,254
201910,서울특별시,동대문구,심장,남자,25
201910,서울특별시,동대문구,지체,여자,3349
201910,서울특별시,동대문구,심장,여자,11
201910,서울특별시,동대문구,호흡기,남자,71
201910,서울특별시,동대문구,호흡기,여자,16
201910,서울특별시,동대문구,간,남자,58
201910,서울특별시,동대문구,간,여자,41
201910,서울특별시,동대문구,안면,남자,9
201910,서울특별시,동대문구,시각,남자,1004
201910,서울특별시,동대문구,안면,여자,11
201910,서울특별시,동대문구,장루.요루,남자,71
201910,서울특별시,동대문구,장루.요루,여자,40
201910,서울특별시,동대문구,지체,남자,4199
201910,서울특별시,동대문구,뇌전증,남자,27
201910,서울특별시,동대문구,뇌전증,여자,20
201910,서울특별시,동대문구,시각,여자,561
201910,서울특별시,동대문구,청각,남자,1255
201910,서울특별시,중랑구,청각,남자,1364
201910,서울특별시,중랑구,청각,여자,1062
201910,서울특별시,중랑구,언어,남자,121
201910,서울특별시,중랑구,언어,여자,47
201910,서울특별시,중랑구,지적,남자,811
201910,서울특별시,중랑구,지적,여자,479
201910,서울특별시,중랑구,뇌병변,남자,1255
201910,서울특별시,중랑구,뇌병변,여자,847
201910,서울특별시,중랑구,자폐성,남자,177
201910,서울특별시,중랑구,지체,남자,5561
201910,서울특별시,중랑구,자폐성,여자,33
201910,서울특별시,중랑구,정신,남자,453
201910,서울특별시,중랑구,정신,여자,415
201910,서울특별시,중랑구,지체,여자,4275
201910,서울특별시,중랑구,신장,남자,484
